id,username,email,password_hash,full_name,group_id,group_name,role,is_active,last_login,created_at,updated_at
1811,user1811,phillipjohnson@example.net,scrypt:32768:8:1$Bj2Zj3N5sha0Y4WN$2f8928ab9c48fae6bc2d3aea2f56ae54511a5c709f3018832d0b7df73186e86c4c30a47831a620ae6d367734c1b956a98093962f55f39b142c32a81a5dafcd1f,Janice Guzman,5,managers,manager,False,2025-07-10T07:49:59,2024-04-04T12:15:58,2024-04-29T13:22:46
1812,user1812,jimlamb@example.com,scrypt:32768:8:1$wwYoD70zz0DRVlQg$d42dc1c3b5bd51430a32efa558b0239332188c94cb7938db862e0c5489136cf2db0690a47688e1de5a0ad631cd39f7b8a681548f42b1209faf4bfaeca63358b5,Catherine Bradley,1,staff,user,True,2025-06-21T08:32:51,2020-11-14T21:54:15,2024-01-02T08:37:08
1813,user1813,yriddle@example.net,scrypt:32768:8:1$YCroaX9OfyK5bnPC$28ffbf38bf7779cb821f975a10097c29cbbe41b2a6e44bc929b8d828288b618f3f454b52ecd5e1cbb013afb13660753bc3375fd25b13f94fce9c05be23e72b0b,John Bennett,7,admin,user,True,2024-12-01T02:16:16,2022-02-23T16:11:42,2024-04-02T13:59:17
1814,user1814,vegajason@example.org,scrypt:32768:8:1$QJ20WCdvLAQ8P4j5$d256131e1f3834e1cd7f74473405de73526651ad96de028196a1d9139fe1c48f4145fcf03184a56d3f9301fd742eba016054f5244c2f7a0b7a2fc6746effaf19,Zachary Griffin,1,staff,admin,True,2024-11-03T17:38:16,2021-02-16T08:09:16,2025-03-11T16:03:34
1815,user1815,lisalogan@example.com,scrypt:32768:8:1$S4DlqroJTwZBOPi5$6e101db06a651fa5ed1888cfd849d2dbcb96223c19ea104f8a342deca6257a8588692d88d6ee8aa15520abbfb2c893103392d902fb2a9a361ecfe79d76aeeca9,Cassidy Ramirez,2,admin,manager,False,2025-08-29T18:59:20,2021-02-02T18:22:24,2023-11-13T05:11:27
1816,user1816,stevenjohnson@example.org,scrypt:32768:8:1$TwSC6Ay2S3fd0gv4$1bdd07a46361d9c16ddbd5dce708f93f1ef8580ccf5e0497ba136d8b2ef8766d2809d0c0b71c7fa05702290fafe7f2dafc6bc60ae8fe079bd69ae4e49bf819d2,Nathaniel Simmons,1,finance,user,True,2025-08-31T13:44:18,2025-07-31T18:39:03,2025-10-28T18:54:35
1817,user1817,sonya81@example.net,scrypt:32768:8:1$uHY3d4bx30d00gGu$42ee49c199b04928276094de69f5730904733b49999a2167d8d218a0cd4bcfe8ca61ec5411d9127203b4868f200c4e0eea1181df9fa056f156c23b211a6ece70,Mary Gutierrez,2,admin,admin,False,2025-09-19T10:09:25,2024-06-16T22:57:42,2024-07-28T10:10:53
1818,user1818,amanda41@example.org,scrypt:32768:8:1$iLWoUyuFRT6tGlL4$5e34819f0d50ad17f4cd0a1e3ba212ba29cdddc99da9ddd1351c258bb16a682d16bfa99385c090fbfbe431b6d37919dabf3a5874b0b695c22de44792ae6e3fe6,Marc Johnson,7,staff,admin,True,2025-06-12T21:26:42,2023-01-06T08:35:59,2024-05-28T10:43:11
1819,user1819,hbrown@example.net,scrypt:32768:8:1$ZBUxVwYN1Z4T867o$6838e941313d35c2a37c3f70e5dd7bed3ea99729ba6f931d065ea3342b0475a719b648a329e70f7d3d954510dfb3bbc38f076c4856486c9b03d93dc939ff6dc3,Erin Pope,1,finance,user,True,2025-04-27T20:34:37,2022-10-04T08:29:52,2024-10-07T23:33:24
1820,user1820,davisamanda@example.net,scrypt:32768:8:1$wII0i9a4fpwqajDd$d9a704eca1101b7fd6a93c442455f9a28c35404d23bcb65bcd813582e82f62fbe8f24aceeb6fb04f750a3c435689bffd38720746fdaf5891e35f32fc89c31132,Billy Burns,5,staff,user,True,2025-09-02T15:25:25,2023-11-22T18:46:06,2025-09-08T13:45:26
1821,user1821,obrooks@example.org,scrypt:32768:8:1$pFe8ehyP05ZsEMav$f35a1861fe89e21150e058978b7e6ce8bc101ccae19d051ea918dac48c10453934134b95dde0de9feb0ac58a68e0eb3c05a4344a903f764dec1aa42e554be3f9,Daniel Patel,10,admin,manager,True,2025-09-24T10:01:55,2021-04-01T21:28:43,2025-04-20T01:31:48
1822,user1822,martinezedward@example.com,scrypt:32768:8:1$Vz9X6l0Sytt15QYK$69f98c0d9aef03dfcc4c18365c23e660b1a766896876f7f124bae7a079e523e2de1e23120e36b3cae6dfe827969f80fcb499c390311e3fa6de0c7e0178b0b62e,Diane Fischer,3,staff,admin,True,2025-03-01T02:41:17,2024-11-26T20:07:07,2024-10-05T07:48:44
1823,user1823,rtran@example.com,scrypt:32768:8:1$oBiqpViF5pcArlp1$f22ffd5c39ec4f44d2b81b68a18e1aa4c555cb5d4e163730df771088e9c82fc20712ed5bb6b5dc9d42c52832ecdade598cc1397cec4ae3605d6d974b53725a79,Shannon Martinez,2,managers,user,True,2025-10-06T16:48:30,2021-04-13T00:24:16,2024-12-27T03:46:25
1824,user1824,luis92@example.org,scrypt:32768:8:1$Xdwhzkyh04DklJdQ$49241ec0a0d8a6e8b3fba77c3720249f9d8c54cb2b8068e3ddeb6a476ba9c014b466be0904f6f4bf4a995600079ef3cddda8fda85475685b00c5068fbcce9ce7,Courtney Wright,4,staff,user,True,2025-08-09T12:49:15,2025-09-16T19:35:03,2024-09-03T09:18:37
1825,user1825,hmartinez@example.net,scrypt:32768:8:1$MDN9PlEqzGv2X9Vc$0cae5ed59ac9bd99bbfa65a19e877a28ca7d18f8e70689641646297389964b8e87597e58ae50ae68ad64d72f082f2d624f94e30d7af650f6166d7365aa3298c8,Christopher Pitts,2,managers,manager,True,2025-10-25T11:02:25,2022-06-30T22:30:01,2024-03-02T19:34:25
1826,user1826,huntergabrielle@example.net,scrypt:32768:8:1$VOVgEBX99JFZByXf$6b9e28369046755127f482fbae0129ef6e871419c79b710a1456a3ecf3007f2c02375f2569f74960e0f57303d1fd115595500619d840d4347890b82fe3220cfd,Thomas Smith,8,finance,admin,True,2024-12-31T13:10:35,2024-11-05T09:49:09,2024-05-08T11:02:43
1827,user1827,fcampos@example.com,scrypt:32768:8:1$xcCoioJpQv9Lf7tZ$69308ce92eeb489b6418f77f06b2a778f66a30ebc86cebb78e2fa200fa50d160c6123258148c229079e12af8c03c56bf58b9ed9305bd7ee6ab09d6fcbe2a82ae,Jeffrey Cisneros,6,admin,admin,True,2025-03-03T05:09:51,2024-02-22T18:11:25,2024-07-16T14:01:49
1828,user1828,maryhamilton@example.net,scrypt:32768:8:1$FvNzWkmiASdOZIJ4$a77efc325274a0716005692f878850e7332d538920cb51d8bf723d2ae85f612f52267efb0d1f8769df589b92c394be6892baa1a13b7e0b4588063619c1afc549,Jeremy Hanson,3,managers,user,True,2024-12-15T07:41:28,2021-08-08T22:19:25,2024-06-21T08:26:19
1829,user1829,grahambrent@example.net,scrypt:32768:8:1$htC0bTxEQbpPaX0e$f0bcc0894024b17dc990fd893f8faac41d042792cc7fe62e77e4c38c26dd8e20bc386b40f8a5dcc4e51328c68f122c3efd681a327882d61d64553d47437bffa2,Mercedes Martinez,5,finance,admin,True,2025-08-19T10:17:36,2021-02-10T04:23:54,2025-01-27T16:07:36
1830,user1830,ebutler@example.net,scrypt:32768:8:1$ZliLiVTePmxcsUZy$78b80cd1ed0cd314e37b859a19d29668431cbde324eb869428efc64aa899c49266d3abcf24d059be1e5f0fbbbd42ba612a38c824707da04407f554576b1576e4,Rebecca Baker,8,finance,user,True,2025-10-09T18:17:16,2023-06-25T23:12:57,2025-03-30T14:20:54
1831,user1831,emilyjones@example.com,scrypt:32768:8:1$ZVgJDgyDgJeUq92N$c9fb2eb476aaf53920d5bce4d85fe6d2343044326383c5d376cf5c4db4d2b87cb06db5624484132f167f82a6d4d77aeb4094ccbdadfbe209e8f758a86d83ed1b,Colleen Johnson,10,admin,manager,False,2025-08-22T13:40:27,2024-11-26T20:29:02,2024-09-19T14:52:59
1832,user1832,mccoyjennifer@example.org,scrypt:32768:8:1$vTH7LzvN3dcHoRdr$cf0cb4334dea6cf7b41497e0b4f597d82261fb7714de20df48b14b0c55d32d1685597d6e0e66bd031898af5fe982394d2e113319a057bb8f74fc7009ac21e6ed,Ashley Jones,2,finance,admin,True,2025-03-05T06:47:54,2025-09-27T10:03:14,2025-03-17T13:17:35
1833,user1833,chad36@example.net,scrypt:32768:8:1$04eau4rJur3gCkwD$353e7f22042b231439d103b07240dfad2cc677c44f5ba5b6e2b0f87fd0d6d19203d0c7dee9a2a9ffc93e00c6a73cd44d46aa87ca9714100bec15bf6effc4b689,Kevin Valentine,9,admin,manager,True,2025-02-04T11:27:53,2024-04-21T14:39:18,2025-06-05T04:19:19
1834,user1834,jacobbrown@example.com,scrypt:32768:8:1$c3XThLup1TgwJn5n$6010b22fc917de12bd53a6bed6c0eed806c0f71981f38eeef0ec6950882308d3bad47e7003a3658cd18aa130e34ae7aea6c632d8fd021f784de5fd46cce1ab99,William Vaughan,8,staff,user,False,2025-01-21T18:47:01,2022-05-31T17:26:09,2024-06-04T06:31:38
1835,user1835,qrodriguez@example.com,scrypt:32768:8:1$C9wCCCxlDDxh9nAU$4cdd8c1ccc576c0da53074f420e964f7e2381f26558382d83f064036f20677c93f6d5f2b0ba754d39250ab1f983c454b82a8d79b5b17b79bdb90b820a9def10c,Maria Mcfarland,3,managers,admin,True,2025-09-23T15:45:42,2025-03-20T12:59:46,2024-10-24T19:43:58
1836,user1836,sarah98@example.org,scrypt:32768:8:1$rpzNBYAMHu7Jwfbx$d330d3601bde2f94e9a16fd66fb4e9e8d633f5e61e6169dbc0355ea955a72b1233041507f55378ec4f064c601d4618198870cd51e0af5bfe59a4e2ac39db3b8b,Cynthia Adkins,3,admin,admin,True,2025-09-30T06:04:59,2021-01-05T23:57:51,2025-09-08T20:29:59
1837,user1837,christine28@example.com,scrypt:32768:8:1$ozwtQbt0WZqXsqcm$46558f36eff46417f9645d35a06757a8379522cbb098364023e8b4b079168206126e9fc8b7a6e6045e9a2f750954ea190b873d5b1cccf04aa6f400c6418cdc50,Caitlin Cortez,2,finance,admin,True,2025-08-20T07:32:28,2024-09-17T17:11:35,2024-07-25T02:39:18
1838,user1838,jonbrown@example.com,scrypt:32768:8:1$RyDVw6ZZt5lsbuva$8dc475ad85004fddc5494df0136ecba70e526a962f9ec4cbf37d9a4ee8b69f8e00dd17a05273c3c0565c141392d099b71997afe0f39b168a0fdcf3dfec0b6426,Jacqueline Peters,1,admin,manager,True,2025-08-15T05:56:52,2021-10-24T18:29:18,2024-09-06T09:09:00
1839,user1839,reneesantiago@example.org,scrypt:32768:8:1$tZ0QrYHmOnwPGrOp$4b05a4120a41df94240f1303cb9a7c8f8ef2c339b764e91b3f2541d3e19f5ab37f3253eb5e7757cbd1aac7fb09214566114140a006b4733e9bcbcbea89ccd79f,Kelly Madden,7,staff,manager,True,2025-04-15T13:12:41,2023-10-08T02:49:52,2025-10-18T02:53:50
1840,user1840,patriciagrant@example.com,scrypt:32768:8:1$xAkqsmykaS6UUyms$fdc2b1591ba49b64586f87fa40577ed5fb0ac0134d44a83948d1f69422ebf46b3df465c014ce774726a4569ea0c2c4e23ae51c9ef1a774a181657b155c351057,Joseph Wilkinson,9,finance,user,True,2025-03-15T08:53:51,2023-08-10T22:04:22,2023-11-14T02:29:27
1841,user1841,sharonlewis@example.net,scrypt:32768:8:1$1VO6sOCcn0Rt6XKo$5cfd7f5810e5b28788ecd5f956d2a634d757d11f2a54fae716c79f80ac8e8d372403c394e7b2738335dcb461aaf5c81fee730c0dffe410f0f91a12d69cfaf904,Amy Malone,7,managers,manager,True,2025-05-22T20:51:31,2025-06-19T23:17:43,2025-04-23T20:13:15
1842,user1842,dwerner@example.net,scrypt:32768:8:1$DjOCVsHiTmY1lWNd$0d9170c6a5808a020769fe30f7e868d960043983ba76065899163f97053b455cb63a66b225ce8fcd69fa5a371bf92ddda94ae6ad2c36fddca85ad44c4084fb2c,Kristina Rogers,10,managers,user,False,2024-11-20T06:05:59,2025-07-06T08:11:59,2024-05-19T10:19:51
1843,user1843,williammurillo@example.net,scrypt:32768:8:1$eB5xQzDo9oaT5iOr$c1b920d2b51c60bab72020c651d8bac78e7b0d7f09989c99b7db785d31ae114d4efe4104832ce63be8becd5137cafc415f5e2acd17ce2a1586c3790301abe619,Robert Stephens,7,managers,user,True,2025-06-11T20:03:48,2021-03-23T14:56:26,2025-07-10T13:56:33
1844,user1844,joseph35@example.org,scrypt:32768:8:1$fHmLpdbxxrI10SnL$f2f1dc5c3ca89a9d45b91a9d208ca13ebf30a1845d8b725527a317fcbd134325c017d0f4d7a0be4fa6dc71446d6a4cf5ac29ff1ea9fb65c8724d3797807c83c4,Joanne Mitchell,1,managers,admin,False,2025-07-08T12:49:58,2020-11-15T04:43:17,2023-12-20T23:46:34
1845,user1845,timothywatson@example.org,scrypt:32768:8:1$CRCIWVx3UJsZ524e$bd79a9897ecfba97644ad519baa837bcb0c118d5e3a2fc7db8deeb02ad98e25a64c298b78fdf513ffa313cd57329ae3d95d320e5843061264fa3fbc1a635b7a8,Amy Ruiz,3,finance,admin,True,2025-09-24T08:05:26,2024-04-22T11:27:04,2024-11-08T13:01:13
1846,user1846,thomaswilliams@example.net,scrypt:32768:8:1$Po49IHMFYIpWhJBS$01e450fd267ad28486bbca2d562b63176063a728d970a490cd9e7b96114a5c27c390d9fbe3bcafa2535f925b695c034ca9e4747e5ec78ded63046b13c6868e5d,Ashley Wheeler,10,admin,user,True,2024-12-02T09:26:24,2023-04-06T15:36:16,2025-01-24T05:45:05
1847,user1847,logan96@example.org,scrypt:32768:8:1$nsmGdkhKG3Lx064N$6be954f4bc18637595213b06817829d113271cb6b82738fc305cc85c89edeb7a7ec6dc9913f098c6bf31a039765659b69ce8a463311a3609ff8ecc47e7701121,John Benton,2,finance,user,True,2024-12-17T04:45:39,2022-07-21T07:14:05,2025-05-18T05:37:39
1848,user1848,jenkinselizabeth@example.com,scrypt:32768:8:1$ChvLKw69jlDPBx5y$deee8eb8126357fa7acb223d4930e56e4155f84926e0c26091e9d0c29ee2d4e317152a483359b4ad8916ff512dd8310993262ebda6825915f24f9693564009cb,Stephanie Gill,10,managers,manager,True,2024-12-19T00:21:56,2022-12-03T17:49:33,2025-08-17T09:02:07
1849,user1849,brianmack@example.com,scrypt:32768:8:1$lfx12HRdAf2G32fu$bffb47892d596302a11b501c474ecf99da6015316a032086109cf5d660352939d5920775c82f1d1f8ee5818c424b0bdd2cfd7b1797afdbeb01200fe88085ace4,Anthony Green,6,managers,manager,True,2025-05-08T18:20:54,2023-07-13T11:14:05,2024-08-04T03:01:49
1850,user1850,dkeith@example.org,scrypt:32768:8:1$iRYauIIfYOLnCar5$2a0589c44a7cd4c3c1a5211b9ee7e7e0f4008749b43c7854649162bda0196d0fb22deec6a5da3c9ed7bd5e15d2d5098b01563b9418a828b4e0ba5f1ed0e381d0,Courtney Hamilton,9,managers,admin,False,2025-09-18T22:22:21,2022-07-23T17:58:11,2025-01-27T23:17:13
1851,user1851,petersonjesus@example.com,scrypt:32768:8:1$RhG2Q3zPsrpXQWaw$6b2df808955022392ed962785f4284a6cf526b7c2f04fe1d7ef23fb1dce1a7c19d0e3e72eebf840b311d666dbf6f359dc6ad04beb15acf3257b7a07af84beaf1,Chelsea Burns,6,admin,manager,True,2024-12-05T21:08:55,2022-11-16T13:08:34,2025-01-15T07:01:46
1852,user1852,daniellefoley@example.org,scrypt:32768:8:1$lfPfdrUhSl4rAdOS$cdafb9c948c2f173a0b4398595fb5d8599c654d59614f6a0a013e300171ff0e761c491dda7ad8d3603c9ca1788aff44b9f3c8785ebd60eb36609c964a3cd68f5,Jacqueline Sanders,8,admin,admin,True,2024-12-23T00:03:22,2023-06-24T23:18:11,2025-07-29T04:53:30
1853,user1853,uwilson@example.net,scrypt:32768:8:1$YHuRxAbyFd03ki0j$14101c677402db673d9f982c886330194e86dbd4b1b3d0e0eefbb5859b469c80a63afcedcb67b245e7668ce81a1bc0b24390adafa7a3782ad573bc95f1cfe002,Tricia Hawkins,10,admin,admin,False,2025-03-28T21:47:30,2025-06-14T20:34:05,2025-02-21T13:51:36
1854,user1854,andrew79@example.com,scrypt:32768:8:1$Gx1W7rAN1t2J3VUS$2eb7b7e024345fde29be9b3a3bc8be7395b63c1ad52b98c27df0db50386fb7a80ef8139a4ee146e7b3b125ca9dac4db9a9b159c5e4d473c7df9b8b568a2f6e4d,Kristina Mann,7,staff,user,True,2025-02-02T06:25:36,2022-11-12T11:15:30,2024-10-15T22:01:12
1855,user1855,nclark@example.org,scrypt:32768:8:1$OnTcxReMxH9jqkeI$c5079f46e9bb3ee797c1197c0d4f23e0df085a0638ae22576e37d5c10e21dae2dfe6a432b873a290ef53c4719be51366a60a9ade4315143f8d602bff406a0a02,Brian Wilson,2,finance,admin,True,2025-03-10T23:09:02,2021-02-17T17:30:24,2023-12-21T02:45:05
1856,user1856,brian96@example.com,scrypt:32768:8:1$69WhPhdEWcJCCD82$a0724960e08f64f830586cb1836ae920e42047cfa9330bbe229a1dc0c7f181f6da79d5240b5979f2673b455b7f8c132898def5b87dff06781bfa3662f968cfa7,Phyllis Carlson,6,finance,admin,True,2025-09-03T05:02:29,2023-04-07T10:12:05,2024-05-25T15:15:45
1857,user1857,wilkersonkristi@example.net,scrypt:32768:8:1$x2Mi8e6rln2F8uUb$b5890b290dd2da3623ddf802bd2513aa53e3f2f9fa8bc9724931dece7a6dd2217f0d3ac09a534b06fc0541e200e1063851e60a2d4cbf504681aaedb96443f225,Laurie Harrington,5,finance,user,False,2025-07-23T05:53:59,2023-05-11T06:28:36,2025-02-27T05:50:24
1858,user1858,robert65@example.org,scrypt:32768:8:1$rj26Ck2MjEdDp3Uy$d3b539d34581446bec57fa6630a691d14c80c59036efc6719db4db5df19785c3404e28a436f22de9e887de25d3b92d30d5404b67daa17e441b0e90f14a5796a0,Taylor Torres,3,managers,user,True,2025-06-15T05:19:05,2022-04-22T02:42:50,2025-07-24T17:00:45
1859,user1859,hendersonarthur@example.net,scrypt:32768:8:1$FELKZ5t5mgJk0jzw$e2cc4e08b871058c39fda9463190f40eb89acbeef35544afd2be1f1ae4c86b84d4118b5221e44af7720708e00c9f84b2020f6f895a86d0020e6580f52d651b2d,James Phillips,1,finance,admin,False,2025-10-16T03:02:09,2023-06-10T02:19:01,2025-09-06T13:56:15
1860,user1860,millerjames@example.com,scrypt:32768:8:1$hUzfUIjMV1zFfysD$e7a67cb8e6bd4662814ccd4d7994b13dc6a2f6d46fffc13ba166c05fc0c5ea23256698d8d34c19ebf7d1cd64a21bc2430e6b4206e31164435f78cc84971f263f,Kyle Martinez,5,managers,manager,True,2025-10-10T10:21:52,2024-12-14T03:10:14,2024-11-07T09:08:00
1861,user1861,lynnlopez@example.org,scrypt:32768:8:1$N4qTeUZYMoOr0drI$4d61ddb531fd314976b40654800ef5c9fb403d044d1c19bdda708335befa7deb205adb7211fbf4b657570e34b66a404cafc63f04af886197d769c91ca14fc570,Sean Sanders,1,managers,admin,True,2025-07-30T14:41:27,2022-01-21T14:30:06,2025-01-04T06:24:34
1862,user1862,jessicavasquez@example.net,scrypt:32768:8:1$2oIqPbyo27BRk9re$df38e3dd2bbf8f862ef454bbb1424bf3b073ada0bef0685edd6f64735c77d9aabe9669f30458b5b56c9d14215b557ec198ccd85ba5d76715f2eded83d77eeb63,Jennifer Rodriguez,3,staff,manager,True,2025-07-03T20:28:50,2020-12-20T03:33:20,2024-04-29T11:14:58
1863,user1863,alexandra00@example.com,scrypt:32768:8:1$H4wA2ebhxVFqyhjo$9505619ff4edf8c4667887c3df83760dfecd0b11d1f60ef3703f7c9d28cefcaf0e15266641950587a8bd1ebaa7e55bfded16801411ee6eafd22a7e09cdbfcb9c,Justin Mullins,9,finance,user,True,2025-06-17T17:56:57,2022-11-26T23:31:02,2024-03-02T02:38:44
1864,user1864,lwilson@example.com,scrypt:32768:8:1$lzKfOOgQVOE6km2B$95b4bdcd720a5be8603f40a332b0bdfff9862ad22b6a3ae5380aa0a5b71b0f9c49d77657a1612637e986929de57ece95e77313d6cf90a0e6c1f26e04ff5fe2a6,Sean Powell,9,managers,manager,False,2025-03-01T20:31:01,2023-04-26T10:06:07,2024-04-28T13:55:22
1865,user1865,leerebekah@example.com,scrypt:32768:8:1$DE6DCS58yhc2cjB4$42830c5ee90184ab9143c8a0a8b593c62349c12190f528845d7bf0b6f3633d3d216ed6c43205236aa539d202e36e2262124a6f4663de1c9e7bd3898be88bbfb0,Marc Petty,6,staff,manager,True,2025-06-17T13:47:44,2022-12-03T14:23:52,2025-07-16T09:28:04
1866,user1866,obrooks@example.net,scrypt:32768:8:1$y7DEYQMQubcvw1BM$7bf6737aba6db3428d5553adaa78ec6843630d98ae9a537700c837e1a3a76610c1ed25c379f567a73b0b32f039012611481edcceffe620495647be0a36596a7e,Carlos Brewer,6,admin,manager,True,2024-11-20T05:53:37,2020-12-31T06:46:57,2024-06-03T15:45:26
1867,user1867,doyledrew@example.org,scrypt:32768:8:1$E4m7yjdzNWw9Fmjs$6db9ef5e7acda241594f5e91b1c9579cad6b684ee5618983592bb0032cf7991ef8a92b883d115e3dabea45632fe0ca52a7fbdb7bd7f202d3fa451f74a0003441,Michelle Thompson,6,admin,admin,False,2024-11-24T12:23:20,2021-12-20T20:16:29,2025-07-20T21:35:37
1868,user1868,jessicaponce@example.net,scrypt:32768:8:1$zceQWpLSNk7CBaNF$cba81a1015040fac2d999c5aaa3b3c1cce1a8c91ca5c3976159651df94e999eb1f7c45a8da3e184d407156b1960c0f126531abac364662cea2ebbc3b653e1b7b,Kelly Johnson,6,staff,user,True,2025-04-28T06:22:17,2023-03-13T05:13:10,2025-08-15T10:14:32
1869,user1869,wmccormick@example.com,scrypt:32768:8:1$1Q6b5FB21c14VgIf$084e5205151abc4e4e20389e56d4362f5e049e81109bc1286636757e0685f9afff70369eef4dd85c120a6349850c3c9381c634ea15d6960b7229f7f3138b8b28,Stephanie Thomas,5,staff,user,True,2025-03-05T00:00:04,2022-06-09T19:54:48,2025-02-06T01:41:48
1870,user1870,bpeterson@example.com,scrypt:32768:8:1$4wWv5Ah6RRVQICwi$0e4e7b2080cd9f08ede377604c02c0c4098e66ec53095586b1e0fc4a944f89d41810d526332560c1d9713f3016da7cda1ef802cd23884a35006a05198bbcc23a,Ryan Wilson,8,staff,manager,True,2025-10-12T17:49:55,2024-03-28T06:56:45,2024-08-22T14:04:21
1871,user1871,djames@example.com,scrypt:32768:8:1$GtZ4u6zD34yspcYe$a917374ec343fe6232dfea1a6c4c672d01ad134d5db3b41295280453ddf959de399c172512394f6b8385c0dc3597e180ce4ead9df0205a51e20b2ff310f745ac,Crystal Ritter,1,managers,manager,True,2024-12-14T00:00:34,2023-10-18T19:39:46,2024-07-09T11:16:21
1872,user1872,gjones@example.net,scrypt:32768:8:1$QXkjRyMOHIGzAjK2$9850b83091e680b20f456bd21ff2346bed51acd148347bca31483e338567f55876ecd99e4e88e74236e709a77fe5c0ba90f30508da212bc667af5e87700f899c,James Allen,3,admin,manager,True,2025-06-25T23:21:37,2025-10-08T12:07:14,2025-09-16T01:48:35
1873,user1873,lewismary@example.net,scrypt:32768:8:1$GfMDkjmzaXwgP0YE$17f5c7d99a3b05cc0d8dedf690baf764116f6a684d48ddb456463226412e58011f6f60eb365bbc50d5577014e6cb0ad89f3964b4b36d72ea5a42df9f26c9d6f6,Tony Carter,9,admin,admin,False,2025-08-24T19:19:58,2023-04-13T14:11:07,2024-05-15T15:16:17
1874,user1874,keith13@example.net,scrypt:32768:8:1$qfhg3LjQyQAnPZLK$f4d06097793c21b991efb96cf91e251dae1743ec76ee5dd23062dd45f6495fa4430be28f884e5dfa673f438016b25597dc2f23b4e5f16681fdb66de4510b5311,Faith Ortiz,4,managers,manager,False,2025-10-24T12:05:24,2021-02-25T13:29:55,2025-09-22T10:58:29
1875,user1875,nicole82@example.com,scrypt:32768:8:1$EQMogMMwYfFgSHUv$f49b2bc18452d006f080113db30fd14669c6027bc0d7dee1df0a1b36dbb32a190128defb56c1a10e651481b850d67e4e8c2d49d661169bbf120c24084daae973,Ashley Rivera,1,finance,manager,True,2025-05-11T09:28:38,2021-09-05T16:26:35,2023-11-17T09:39:49
1876,user1876,jason35@example.net,scrypt:32768:8:1$ZGMtgipqATWMxUd1$36f49d2ade0ee287ecf22bc2691ede083cbae4d612b4c62b4b51dd29a1b376fe877ba2c3764863544330c9ee2054b6f7dac89c5d303cb86887601a61c9fabf9e,Taylor Christensen,7,managers,admin,False,2025-02-15T13:46:13,2025-06-06T20:00:10,2025-04-30T20:27:40
1877,user1877,bakercrystal@example.net,scrypt:32768:8:1$TYM5iPzZ5jSpFNBv$e7a96e9b2e52af26a5339f1b3be2ba7ddd293f4e1b80ce0220d8f05ef90998ecb5db04a7756b974fd3da879fac58133225f425a2ae77b0557eda3eba74649bcc,Jennifer Parker,8,managers,admin,True,2025-07-19T22:00:00,2021-11-21T08:20:02,2024-01-24T05:59:56
1878,user1878,opadilla@example.com,scrypt:32768:8:1$gAUpLTEz7r2nfUv4$27e7921f53e32a17175f22d7b083d68135cb3b2b16d572012fbe9042ab5e2da044d8a91b9b33147dac48465d52cb64c0c53f257f572c726bb06567ca15ea7440,Gabrielle Jones,2,staff,manager,True,2025-04-23T06:06:44,2025-09-29T17:27:21,2024-11-20T22:52:34
1879,user1879,juan21@example.net,scrypt:32768:8:1$AVtr3wYM2KsiR9p6$77581193fbe12175ee4356166d3dd2d6fcc6f3f6e5e2a3d1b4a6979ab798551f6780ea32909d240a2a2ca6bfd9763e60f222d75ca12d3a77e5bf441e54cfcc73,Michael Walsh,9,managers,user,True,2025-03-30T02:23:33,2025-06-25T16:09:10,2024-03-03T18:25:13
1880,user1880,juan48@example.org,scrypt:32768:8:1$O7CGTlQALmnDJ7z5$94946e24aa7520da9da9026e7bbbe225f6112dbd4a0983ab3a443ef4e0824c374eae6fd0915378927c0430f1d941a6fb11115c10fb1421258fcf352fa1146463,Christina Thomas,2,finance,manager,True,2024-11-22T04:25:11,2023-01-29T08:09:00,2025-03-17T01:43:04
1881,user1881,michael65@example.org,scrypt:32768:8:1$LlXHZmFAdrZiYIIl$3297aa32de699060707c4f0b2d7a3f2fd5810a5fb5ea7135315d42a521c8f927fbea0804372d894541b40d07b32a8bf1e3126e79bc748431c4be74f8eb3c9ad4,Jessica Romero,6,finance,admin,True,2025-09-28T16:42:01,2021-10-02T17:18:16,2024-05-21T04:49:04
1882,user1882,william50@example.net,scrypt:32768:8:1$eHPtdiv2Hdw3uaJO$608049c376a0b919d37b5b9fdc7259beac8b37764ad41eba2cf4221a50969e8d9d1bc318e77b3c80093e0efbf33e93f93097bdbca696286a5d0341e3becb7cd1,Susan Garcia,5,finance,user,True,2025-03-16T09:28:28,2022-08-26T20:29:58,2025-08-08T04:31:47
1883,user1883,vtorres@example.net,scrypt:32768:8:1$d02kT6WLoY6UW5iO$378670cd2002e14b12da5082991d6883766ed31da586ebbf062ef59777d2a174f651b04ecfae6687b968e2794164259c55758596ce339a20ada4f7f3e2ee5f3d,Matthew Black,3,managers,user,True,2025-07-15T07:41:32,2022-11-17T15:00:25,2024-11-26T13:14:14
1884,user1884,antoniofernandez@example.com,scrypt:32768:8:1$OVt6sKCnuwqk7BWO$81e248342779a5ae153dfe3f170d4d316af54751c77e95135e164e52e308416d9590fd4df8e17b7bf6dc9dd8ec5075914cd96f7abaaf748fa3ba28c63486c60f,Karen Lewis,1,managers,manager,True,2024-12-13T06:09:01,2022-10-30T05:45:43,2024-04-22T00:57:23
